Timestamp,Response Time (s),Response Text
2024-05-09 09:57:52.798086,1.0545263290405273,10.0.0.2
2024-05-09 09:57:52.851304,1.0449185371398926,10.0.0.2
2024-05-09 09:57:54.160230,2.4467780590057373,10.0.0.1
2024-05-09 09:57:54.378070,2.431978464126587,10.0.0.1
2024-05-09 09:57:54.216106,3.404888153076172,10.0.0.1
2024-05-09 09:57:54.429648,3.393735408782959,10.0.0.1
2024-05-09 09:57:54.004297,4.428421497344971,10.0.0.1
2024-05-09 09:57:54.271056,4.363602876663208,10.0.0.1
2024-05-09 09:57:53.952503,5.492758750915527,10.0.0.1
2024-05-09 09:57:54.323941,5.323326826095581,10.0.0.1
2024-05-09 09:57:54.055532,6.401386260986328,10.0.0.1
2024-05-09 09:57:54.106769,7.335809946060181,10.0.0.1
2024-05-09 09:58:01.504982,1.2472400665283203,10.0.0.1
2024-05-09 09:58:01.560707,1.3945422172546387,10.0.0.1
2024-05-09 09:58:01.614089,1.5417377948760986,10.0.0.1
2024-05-09 09:58:01.665478,1.8974483013153076,10.0.0.1
2024-05-09 09:58:01.717249,2.0502185821533203,10.0.0.1
2024-05-09 09:58:01.769183,2.4005086421966553,10.0.0.1
2024-05-09 09:58:01.924424,2.652442455291748,10.0.0.1
2024-05-09 09:58:01.821511,3.16044020652771,10.0.0.1
2024-05-09 09:58:01.977362,3.4098961353302,10.0.0.1
2024-05-09 09:58:01.872810,3.919260025024414,10.0.0.1
2024-05-09 09:58:05.856893,1.0555927753448486,10.0.0.2
2024-05-09 09:58:05.910236,1.0371332168579102,10.0.0.2
2024-05-09 09:58:05.963753,1.0443153381347656,10.0.0.2
2024-05-09 09:58:06.015527,1.0235466957092285,10.0.0.2
2024-05-09 09:58:06.068136,1.0320353507995605,10.0.0.2
2024-05-09 09:58:06.118612,1.049804449081421,10.0.0.2
2024-05-09 09:58:06.175712,1.056525707244873,10.0.0.2
2024-05-09 09:58:06.227500,1.0357825756072998,10.0.0.2
2024-05-09 09:58:06.281227,1.0451784133911133,10.0.0.2
2024-05-09 09:58:06.336802,1.0547311305999756,10.0.0.2
2024-05-09 09:58:07.454385,1.249326229095459,10.0.0.1
2024-05-09 09:58:07.508142,1.3977725505828857,10.0.0.1
2024-05-09 09:58:07.559749,1.5481312274932861,10.0.0.1
2024-05-09 09:58:07.615781,1.6969680786132812,10.0.0.1
2024-05-09 09:58:07.666687,1.8479578495025635,10.0.0.1
2024-05-09 09:58:07.721665,1.995969295501709,10.0.0.1
2024-05-09 09:58:07.774540,2.1447362899780273,10.0.0.1
2024-05-09 09:58:07.829814,2.291253089904785,10.0.0.1
2024-05-09 09:58:07.884474,2.440443277359009,10.0.0.1
2024-05-09 09:58:07.939059,2.5885987281799316,10.0.0.1
